air_pressure_9am,air_temp_9am,avg_wind_direction_9am,avg_wind_speed_9am,max_wind_direction_9am,max_wind_speed_9am,rain_accumulation_9am,rain_duration_9am,relative_humidity_9am,relative_humidity_3pm
923.433324067994,57.1713496701558,50.8095625396321,13.1831975764634,63.6125980273688,16.7226800706843,-0.0141096142529038,20.0036299425209,7.7819169499837,1
920.474550412068,70.3868616496831,198.845858619327,4.43252154101722,211.209605368416,5.72187100259416,-0.0421224176557528,-0.000232245926115569,12.2694231381408,1
915.489731341156,71.0049827033732,177.92826129795,4.75266142924772,186.630952867691,6.13835272270173,-0.0378698141967539,-0.000979946465557748,10.9677345611881,1
921.897835496573,75.1434332039411,36.4089918907976,6.91539752715852,58.5364943756291,8.94550607227722,0.00807099787490227,-0.00447232144914846,13.4902296651288,1
920.715603578427,72.4334707906046,71.9974641458639,6.8902764425483,95.5634703558654,8.88323675377419,-0.00431119678487036,-0.00377131056555205,12.907579812065,1
921.679387241696,72.6192926449123,217.458129071552,3.14478982467161,253.782208812524,4.10946695215312,-0.0380203319604406,-0.000976920074450016,11.5035900231746,1
923.384765601329,61.7789716217887,192.904192139867,6.40156827179917,203.547839335444,8.14793580273806,-0.0422231290771452,-0.00195371875538315,23.0818823888318,1
916.227166510084,85.6268245260651,209.914142864781,-0.0913062870795605,109.260650608965,0.09827126809132,-0.0559458394554071,0.00166759739762756,12.3763453072563,1
919.846045142262,70.7014460706919,153.385654380003,5.43539339473365,136.985362924376,7.00090528423062,-0.0357793237308513,-0.00351059374782849,14.9811938034586,1
921.759701792826,67.1121151234507,199.067970319721,5.74371675054847,207.231179852706,7.35247863613782,-0.0492206969953162,-0.00125945487205887,10.7489509228204,1
922.443235476575,73.6045701484393,166.859338452167,4.02435216751317,209.981557370515,5.24464645942838,-0.021671015818871,0.000781136527043023,12.2429396431516,1
923.011789349064,68.1877209891477,54.6255527180451,9.31260436336414,82.6028400531349,11.9162999535063,-0.00943777007732065,0.000774115359591993,7.84554004114799,1
917.596834268388,75.5693532224739,181.998232703411,3.15679106914263,185.345172070399,4.15333371952847,-0.0336034156300466,-0.0018480043567159,12.0574089553857,1
917.7645240656,82.0474316259122,110.256876000147,2.28415139048976,129.779452369815,3.12475901452855,0.00146217813617254,1.70094651365803e-05,16.5730886745328,1
917.694611148936,81.9033670556022,266.287193742691,-2.33542584516999,194.607764705708,-2.77429742621866,-0.00376359032308874,70.5305972332179,30.006938967507,1
918.69754084528,74.5497594447763,163.605732212288,2.99128260371182,196.198864555313,3.94841081971969,-0.0152074976006069,-0.00171271739479016,19.4507012477118,1
918.63656724257,75.9695069180289,69.5518246955149,5.76076544448647,103.106435952989,7.48559966603323,0.00273264498372922,-0.00196935891234058,11.6868263923247,1
927.018296065008,60.1135574148482,55.2860728903264,11.5712319929848,53.5315498441109,14.7041773189678,-0.0217527926972176,-0.00543182294056344,15.1915200029442,1
921.416722779949,72.1292641845417,71.1301348691107,6.93465815707886,96.1970478363292,8.93747482831588,-0.00330810299349902,-0.00421136778748233,13.7805111470437,1
922.063381798974,38.5463019609579,52.2467095770851,18.1552699435903,67.8836822914504,22.868029393036,0.0242316699753778,100.004834548076,17.8923737847388,1
919.866125383354,75.7761881152931,179.152049963111,2.40573612390937,192.131939637999,3.20907042552391,-0.0231783314544294,0.00283259348877834,19.3201642449892,1
919.726811618181,59.0580717594744,53.0478223406322,11.1613986007467,72.0667100991614,14.1862808562774,-0.0125573255965133,0.0025759333599299,18.746423135476,1
918.146026515832,69.4841903087732,224.583687956937,3.43449997999853,242.072556154089,4.44900734141491,-0.0433888944493263,0.00024067031091475,17.0430101090609,1
922.568008276651,48.7851918398337,198.661390979999,7.4958963063545,215.457684737416,9.43865192538435,-0.0316743757429464,-0.00129966740381436,51.1596137447,1
919.212133552496,72.2441572634603,137.313784825602,5.09893939253953,123.096657196468,6.59324397449464,-0.0272309143354497,-0.00319640859518309,16.9279374240783,1
922.798173726775,59.9667919667211,50.2822926767076,11.5833327335503,57.0845454848126,14.7228900991225,-0.0184270796788769,-0.00357441152151887,14.6044322078056,1
919.286988135977,61.4513834182509,59.0967125370906,10.0624278866261,70.4362381735425,12.8129803151675,-0.0111588276940836,-0.00563557360923879,20.6925040765179,1
921.132462792915,58.5673311616353,48.4745757185336,11.2285180395028,64.5261492243959,14.2682995267782,-0.0103872818143411,-0.00521721022058444,21.5030744915002,1
926.687296912611,61.5715129360562,56.574315807662,11.1432785515247,69.1879365123281,14.1762255452041,-0.0181084399649708,0.00470504038308421,13.1378015518933,1
917.910787943422,59.0608261853129,48.0980963229927,10.5478587491405,63.6909407185953,13.4140125670032,-0.00562636012600371,-0.00376323935153974,25.4432313784602,1
915.864243141788,84.7641614390392,234.108501720817,0.0424600437133534,125.4658386591,0.251383044679962,-0.069152975663105,0.00158621787901492,8.33460447314018,1
917.634482271075,82.0838027484155,121.916510411928,2.48996365520894,83.9665716948379,3.37132315643505,-0.0178304009382179,-0.00064869104493677,16.1090246883812,1
917.746050888744,74.3795054451804,40.1778104684069,6.02576664758819,59.489749213817,7.81739721697021,0.0142152444477753,0.000414409949846531,22.1992125137076,1
