air_pressure_9am,air_temp_9am,avg_wind_direction_9am,avg_wind_speed_9am,max_wind_direction_9am,max_wind_speed_9am,rain_accumulation_9am,rain_duration_9am,relative_humidity_3pm
922.963898336189,60.6351756822554,51.0156325566827,17.2041508762733,65.707375916392,2.82463371790128,-0.00204493277976934,20.000550048113,1
920.729659556138,70.1512784668067,200.089403909297,3.45393607195271,204.235050391761,15.3453929694752,0.0146299325769662,-0.176834963893466,1
922.040335174721,68.5767183167196,58.5327276999572,9.46596879970562,81.7156418697839,4.20802755058622,-0.0133699671738058,-0.0312730186890364,1
921.145988172879,68.8198004448318,71.8851926503014,2.50704326800644,94.8671534881413,5.36868608926846,-0.0130300112248633,-0.0122695202668361,1
922.120752408107,71.6776212578232,219.215390812195,0.663751464310295,243.570884063795,18.7850000585146,0.0263292726080607,-0.254765946093335,1
922.184235466672,60.9668748938648,165.755770406756,0.849569737400023,189.239346866453,13.8823525397173,0.0127102739607558,-0.159869822895783,1
920.958187085152,68.6594972901542,50.1973397954901,14.6344571435196,66.3762670301136,2.88266072963916,-0.0159298288939299,0.0721356471501754,1
924.121634406901,68.8781463630942,56.0054892170488,10.1412704122867,71.3012526452611,3.3008932383552,-0.0169541355996316,0.0423086787253669,1
916.037901831694,87.1868963897691,209.787949812799,1.66602348170717,109.780841388505,7.31636108847279,-0.026588730128072,0.0289281379361301,1
920.299546842743,67.3194607572416,153.475595646437,0.999707305692857,134.846972773231,9.17617063647236,-0.00788582441729208,-0.0394454073243595,1
922.131298933035,65.8886806750877,200.300563395806,3.58879081465089,200.082577808148,14.9875150215455,0.0134161689104481,-0.182803829460751,1
922.589755074446,74.3487170471254,168.231565776962,3.26715655427275,202.900170092556,15.0710531771056,0.0174843540945718,-0.186918000526101,1
923.115430671807,70.3354607744659,152.982077557557,2.72577608968344,178.388767805982,12.8970884557115,0.00987808335775951,-0.0596129646775819,1
919.253891015779,76.774512464536,166.965853790341,0.711385348332884,194.074196407909,14.3092211410866,0.0128513375092167,-0.108613236034772,1
917.990147934707,73.7881179934915,182.868459777998,0.230354202406772,179.524784257619,13.1430110469171,0.00518661984770625,-0.136744880573077,1
919.115889872028,78.2971081046555,181.794519885258,5.00405412250267,51.9399870482458,2.23926641373696,-0.0435660128540335,0.266285113605117,1
921.463554359658,83.2372617757892,163.492529968909,2.01154126744535,188.722300632695,13.8324325361396,0.0109652605286929,-0.125968740215666,1
921.968887985193,61.7494718510423,55.8416304171616,10.7252841386031,79.6875932851613,4.02828175001363,-0.0124597542569691,0.0513297975941618,1
925.479449873724,66.3481199123386,55.8136483861335,17.8226270196926,71.0159555905914,3.30600408877035,-0.013248347443507,0.0374410491081369,1
922.104578581258,57.0316246886269,48.0268355527183,12.6979143343924,67.8556667989295,2.98755080730191,-0.0147677935204378,0.0486745700096035,1
924.964344618492,57.1270754283102,52.5041443685621,15.0361447887308,72.8804634383686,3.4390211148222,-0.0114014161952722,1.60752647660992,1
922.285001916641,76.7539828570122,166.949169034987,2.9273834404538,199.063597772807,14.7358788634153,0.0157202685953004,-0.170424955102161,1
921.412359870314,38.126703492115,45.337098268387,5.34948742040803,65.7959762772535,2.76962071636213,-0.0165175941244397,0.176573737287873,1
917.318086954472,43.8407094249482,190.26219336535,7.46017691676931,217.725797435976,16.4847850962728,0.0264223041246538,0.366651048643421,1
917.292283962193,85.662029702211,266.326861624904,2.17425771535448,194.191917480368,14.7701521935186,0.0436858100344555,70.548192619624,1
921.450563029031,76.0841604415789,225.052855706915,1.80556703731561,249.528781712579,19.1715299540681,0.212851932999595,300.004122785634,1
915.868185781253,69.3871358052388,46.7391673915801,11.0621677757595,65.8695390488842,2.81871483325692,-0.011502782008674,9.39837120348997,1
919.050464779844,72.9084942255945,164.29190920015,0.433050682756706,191.173321321027,14.0480878895658,0.012328168100721,-0.11013794644702,1
918.890843994605,74.0868989838928,69.6894207581228,3.25265504190901,101.802465191681,5.96189792542833,-0.0101410238431317,-0.0337810714582481,1
921.261372977522,47.9627632698613,45.6227711057972,11.5242754480364,71.6458516800643,3.29883323586879,-0.0124566973039345,0.0976444130749336,1
921.892668579716,68.0946956356569,70.9621918420811,2.09305729306136,95.572301863438,5.42029429696734,-0.0127732435360227,-0.00781899046086494,1
921.374608414143,43.1525673586306,52.1075619117483,24.0071968251248,72.6841087242909,3.4226666881634,0.0549943448306341,100.058482613774,1
919.320580784351,61.5124025612986,52.7036834817058,14.8183030022682,75.8657093301215,3.71368324461797,-0.0115435381796091,0.0687899351759551,1
919.675296797158,68.7195000498956,55.0307486169846,16.3813666735121,77.0556308388309,3.83171653789916,-0.0114529815010828,0.0298083752378429,1
920.305131376664,74.1889671956497,55.7838897779453,4.93799289765007,74.394103549606,3.55315765299985,-0.0185440078290691,0.0443937659293221,1
917.400576357186,79.2445282731267,97.1790528704485,1.13674631306747,95.5746088833022,5.55556006225266,-0.0175372344252323,0.0118174334390653,1
920.580748577918,75.0011766531229,89.5445315638244,1.23735816475376,91.4626590646601,5.1574330428964,-0.0178254046496716,0.0212214700298948,1
919.700281218471,70.2547557401195,119.843787906841,3.06930679989704,159.87004817451,11.1670335988818,0.00696590918613867,-0.0627744165483651,1
923.847911152685,50.0023160226668,198.7488348138,5.92724987757521,215.178757697044,16.2781328111704,0.0224931081979378,0.0182715037249833,1
923.097082398637,56.5280511631048,49.6763645723802,8.01751931408781,59.7190709162966,2.2748770663326,-0.0203729834194752,0.0592420160803846,1
919.808897627904,56.0427759766594,58.212657566668,4.25480418777417,73.1599584155944,3.45979784172735,-0.0176504691798829,0.0820973956414427,1
926.071431903801,66.063819103744,56.5738466556825,17.2847124551998,72.2982120583417,3.41496150927451,-0.0130759213608761,0.0368734619344761,1
918.167171645255,55.4454911947412,46.9980937114507,7.07992842795925,68.3348526407002,3.01160084238149,-0.0166918289262748,0.126510459187164,1
921.722551512503,73.2029397154265,166.753315292204,2.54854469031411,199.560131072638,14.7779985705862,0.0161734409617932,-0.169349643823876,1
920.943909514725,70.7274431645311,181.947907021207,3.73543268696375,182.871126460145,13.4311588938905,0.00848736076665912,-0.13342009457975,1
915.743941824985,86.241979124659,234.338904939879,1.60042283861219,124.140660672046,8.66333489335812,-0.0239032301212236,-0.0216906142688651,1
921.159928180547,59.8094155154299,55.4948810078309,17.9215762534191,77.954275472025,3.90949994057694,-0.00450595182020614,8.18920809685018,1
917.649721896199,81.4478342663713,121.432672390898,2.00440979526626,85.7883424281513,4.83724779755722,-0.0242988053907487,0.0623278530435643,1
925.838559422133,56.9605171819934,51.4038484039146,18.2081270706586,69.7453821376765,3.17250050520491,-0.00585824783844653,10.04402202044,1
919.771646646218,55.9577040226527,47.4366131454599,9.31869126979894,68.126157415042,3.00053091418194,-0.0159247677608056,0.0944694569955655,1
923.496655965114,58.4002617915617,47.2195437248177,10.9903941907638,70.4695037657659,3.19475524930341,-0.0146097552662203,0.0685086037038108,1
922.069201473006,56.6911757529099,48.0645583871393,12.5245251844524,67.8273127943713,2.9846791452533,-0.0148263616889708,0.0485878077356962,1
916.796358431122,84.2858616387587,207.859297759446,2.02729884159165,109.079959494699,7.2465657161063,-0.0261679908933072,0.0355638757501264,1
919.084812517234,77.0951110782512,184.547306672573,3.50866762154245,186.607343245076,13.7677888168961,0.00890587117275485,-0.164400113196682,1
922.764416597632,69.3782875009817,194.470763437129,1.92161514546944,214.309799146361,16.1667446788753,0.0186662570009355,-0.137211050206134,1
923.938011345986,47.2406882535756,47.5425324143642,14.3206430812564,71.5408310022399,3.29226022371426,0.000818656806775198,20.051927423645,1
923.186905374581,60.8254882852077,270.693660896519,0.819346322838392,224.020534996517,17.3571989638385,0.0133003719153586,-0.213987823476426,1
920.253475193897,49.6784514265528,45.8386124401746,10.7865085136397,71.0257685216228,3.24667030601491,-0.013215622517924,0.107123928272902,1
924.327393634196,66.0960682709782,63.0984655030368,9.84525277275685,74.2790740420904,3.58792265600648,-0.0165111174862974,0.0307740639034732,1
918.300640262964,64.0043454725236,71.8062966537917,6.58126398191654,82.4028631434831,4.33042753616386,-0.0154583840958295,-0.0142950937736954,1
918.507347917937,75.0630312197732,184.313946545485,1.2614295477147,181.542452529208,13.3253419804826,0.00612404625892882,-0.147461613437629,1
923.773555401797,58.6015379409447,46.5746767180749,11.5865608081839,69.8525637898557,3.14062759760505,-0.0145323855088432,0.063562940346225,1
920.655237057674,78.6707359618539,95.63955189283,2.82034847102225,124.066726521135,7.98261304368947,-0.00528681908826967,-0.0115103524051763,1
920.928613370766,48.603706854337,41.3364058819048,12.056261259981,71.495258798962,3.26884742855662,-0.011758250113323,0.143792142855474,1
923.958957829492,70.9324511845663,196.55977998849,4.31164964980898,212.61604444107,16.0384599240589,0.0186162823871541,-0.154965465406169,1
918.944416307778,74.2096905560541,108.155660612671,3.31556708376555,62.3687536023535,2.77234663507208,-0.030600897297559,0.0838204938180812,1
920.294823841778,65.5085567631508,110.546392838485,4.56370778569159,58.1159576939254,2.42197805491643,-0.0310719530171737,0.16793705871506,1
