air_pressure_9am,air_temp_9am,avg_wind_direction_9am,avg_wind_speed_9am,max_wind_direction_9am,max_wind_speed_9am,rain_accumulation_9am,rain_duration_9am,relative_humidity_9am,relative_humidity_3pm
-2.86780096605049e-19,-2.92811963020191e-17,2.99609444635001e-18,2.36056429436605e-17,-2.47741976165214e-18,-3.57827568176137e-17,2.08164661356462e-17,-7.72350861354768e-21,2.80350025979326e-18,1
2.43277649597433e-19,2.48394525913233e-17,-2.54160879192312e-18,-2.0024839242867e-17,2.10161327029261e-18,3.03547738415552e-17,-1.76587601941529e-17,6.55190874259623e-21,-2.37822973742693e-18,1
3.56194701321552e-20,3.63686570114361e-18,-3.72129369883898e-19,-2.93193462076276e-18,3.07707474296968e-19,4.44439085138633e-18,-2.58550541879772e-18,9.59296993175529e-22,-3.48208243707796e-19,1
8.59641709881993e-21,8.77722615845392e-19,-8.98098502412919e-20,-7.07594268332319e-19,7.42622443193845e-20,1.07261105701306e-18,-6.23986906845622e-19,2.31517118148568e-22,-8.40367161289549e-20,1
-5.99665049565866e-19,-6.12277847718981e-17,6.26491568258599e-18,4.93600469956571e-17,-5.18035268748993e-18,-7.48227261747143e-17,4.35278017714382e-17,-1.61500683987276e-20,5.86219595484034e-18,1
5.49286913787539e-19,5.60840104984467e-17,-5.73859724344136e-18,-4.52132868144992e-17,4.74514888286779e-18,6.85368346403264e-17,-3.98710111858251e-17,1.47932937472627e-20,-5.36971018468263e-18,1
2.89902681861597e-19,2.96000225837212e-17,-3.0287172136067e-18,-2.38626713549757e-17,2.5043949754609e-18,3.61723748915319e-17,-2.10431247881054e-17,7.80760550315383e-21,-2.83402597856381e-18,1
1.24185385742305e-19,1.2679738589984e-17,-1.29740923078343e-18,-1.02220339185213e-17,1.07280572253271e-18,1.54951320224928e-17,-9.01422695455406e-18,3.34453788045909e-21,-1.21400949826219e-18,1
-3.67397002154228e-20,-3.75124489746823e-18,3.83832815035235e-19,3.02414377918557e-18,-3.17384854905799e-19,-4.58416666262244e-18,2.66681940072507e-18,-9.89466822949836e-22,3.5915937095354e-19,1
1.36870138633596e-19,1.39748938111778e-17,-1.42993139023879e-18,-1.12661501285549e-17,1.18238605204852e-18,1.70778619028919e-17,-9.93497331082661e-18,3.68616130334104e-21,-1.33801290173102e-18,1
-7.56834678012668e-21,-7.72753236274484e-19,7.90692311789582e-20,6.22971028604934e-19,-6.53810082990009e-20,-9.44334406573588e-19,5.49362512658355e-19,-2.03829318138764e-22,7.39865228287197e-20,1
